price_per_night,room_type,person_capacity,bedrooms,city,day_type,price_per_person,host_is_superhost,host_type,guest_satisfaction_overall,cleanliness_rating,distance_to_center_km,distance_to_metro_km,attraction_index_normalized,restaurant_index_normalized,longitude,latitude,location_category,is_price_outlier,scraped_property_type,Reviews,Ratings
333.2090596,Entire home/apt,5,1,paris,weekday,66.64181191,FALSE,Professional,100,10,3.816495255,0.571854124,31.6979551,57.33514019,2.30079,48.85838,suburban,FALSE,"Entire rental unit in Paris, France",6,5
256.5476745,Entire home/apt,3,1,paris,weekend,85.51589151,FALSE,individual,90,8,0.748892279,0.139078384,23.10880347,54.69032292,2.36271,48.8551,city_center,FALSE,"Entire rental unit in Paris, France",17,4.88
220.1975953,Private room,2,1,paris,weekday,110.0987977,FALSE,semi_professional,95,10,5.89945602,0.458956002,13.79161359,28.35433493,2.2735,48.86564,outskirts,FALSE,"Room in Paris, France",28,4.96
97.74909125,Entire home/apt,2,0,paris,weekday,48.87454562,TRUE,semi_professional,95,10,7.004434419,0.182487301,9.533882508,21.50052571,2.25786,48.84955,outskirts,FALSE,"Entire rental unit in Paris, France",184,4.8
286.7229005,Entire home/apt,2,0,paris,weekend,143.3614503,FALSE,semi_professional,100,10,1.766172694,0.23720914,27.26672715,46.42603814,2.33171,48.84884,near_center,FALSE,"Entire rental unit in Paris, France",75,4.71
120.5843974,Entire home/apt,2,1,paris,weekend,60.29219871,FALSE,individual,100,10,2.960469519,0.047773412,26.22653452,32.49554669,2.33227,48.83362,near_center,FALSE,"Entire rental unit in Paris, France",44,4.93
135.6137571,Entire home/apt,3,0,paris,weekend,45.2045857,FALSE,individual,87,9,4.794917125,0.204912413,19.66723165,28.2879493,2.28768,48.85246,suburban,FALSE,"Entire rental unit in Paris, France",256,4.5
103.9239444,Entire home/apt,2,0,paris,weekend,51.96197222,FALSE,individual,92,9,2.397013515,0.067923541,12.76192822,32.14001288,2.37619,48.87159,near_center,FALSE,"Entire rental unit in Paris, France",84,4.98
252.236928,Entire home/apt,4,1,paris,weekend,63.05923199,TRUE,individual,100,10,3.248604982,0.278819877,21.94803541,39.02329348,2.34611,48.88546,suburban,FALSE,"Entire rental unit in Paris, France",5,4.8
179.8862895,Entire home/apt,2,1,paris,weekend,89.94314475,FALSE,Professional,91,9,1.972936141,0.110054532,13.81794831,36.24587051,2.37569,48.86583,near_center,FALSE,"Room in Paris, France",94,4.86
206.7993289,Entire home/apt,2,0,paris,weekend,103.3996645,FALSE,Professional,60,10,0.442898159,0.144930044,32.53987117,62.6328132,2.34844,48.85936,city_center,FALSE,"Entire rental unit in Paris, France",48,4.73
187.1097027,Entire home/apt,2,1,paris,weekend,93.55485134,FALSE,individual,91,9,1.679280624,0.177971744,14.97632711,38.05633169,2.37351,48.86293,near_center,FALSE,"Entire rental unit in Paris, France",1,
201.6730357,Entire home/apt,4,1,paris,weekend,50.41825892,FALSE,semi_professional,93,9,5.247249508,0.311377684,16.21746028,30.73402535,2.289,48.878,outskirts,FALSE,"Entire rental unit in Paris, France",5,4.8
195.8477025,Private room,2,1,paris,weekend,97.92385124,FALSE,semi_professional,90,8,3.531747059,0.23624896,26.21898054,42.13685367,2.3046,48.85663,suburban,FALSE,"Private room in rental unit in Paris, France",58,4.91
137.2448504,Entire home/apt,2,0,paris,weekday,68.6224252,FALSE,individual,100,10,1.358805005,0.032910856,35.10183806,81.03841128,2.33502,48.85302,near_center,FALSE,"Hotel in Paris, France",8,4.88
260.7419144,Entire home/apt,4,2,paris,weekday,65.18547861,FALSE,individual,100,8,2.932424106,0.079591428,13.00507179,42.80657691,2.36558,48.88155,near_center,FALSE,"Entire rental unit in Paris, France",6,4.83
127.4582906,Entire home/apt,2,1,paris,weekday,63.72914531,TRUE,semi_professional,97,10,3.542562162,0.275363982,18.98223336,58.38846411,2.33355,48.88581,suburban,FALSE,"Entire rental unit in Paris, France",31,5
133.1671172,Private room,2,1,paris,weekday,66.58355858,FALSE,individual,96,10,4.005738519,0.249227637,11.27733808,29.73975228,2.32527,48.82543,suburban,FALSE,"Room in Paris, France",56,4.96
121.3999441,Entire home/apt,2,0,paris,weekend,60.69997204,TRUE,individual,95,9,4.096244616,0.330660666,15.35943343,31.25152246,2.33818,48.89214,suburban,FALSE,"Entire condo in Paris, France",95,4.94
199.8089291,Entire home/apt,2,1,paris,weekday,99.90446454,FALSE,Professional,80,9,2.044599797,0.128087787,14.67095488,40.01033361,2.361,48.839,near_center,FALSE,"Entire rental unit in Paris, France",0,
164.9734365,Private room,2,1,paris,weekday,82.48671824,TRUE,semi_professional,100,10,2.459959966,0.286998258,21.77362762,51.92644279,2.32313,48.84619,near_center,FALSE,"Room in boutique hotel in Paris, France",0,
240.4697549,Entire home/apt,5,2,paris,weekend,48.09395097,FALSE,individual,96,10,2.232659091,0.295561824,20.41946652,40.31500169,2.33278,48.84141,near_center,FALSE,"Entire rental unit in Paris, France",19,4.89
100.7782645,Entire home/apt,2,1,paris,weekend,50.38913226,TRUE,individual,99,10,3.918119441,0.199917211,8.96867114,20.29965298,2.39557,48.87764,suburban,FALSE,"Entire rental unit in Paris, France",70,4.96
390.5303383,Entire home/apt,6,2,paris,weekend,65.08838972,FALSE,semi_professional,100,8,1.937476544,0.166080984,16.70875078,35.59058661,2.35239,48.83914,near_center,FALSE,"Entire rental unit in Paris, France",12,4.67
150.5266101,Entire home/apt,2,0,paris,weekday,75.26330506,TRUE,individual,97,10,2.704680057,0.181905642,26.7241116,61.09718878,2.322,48.87,near_center,FALSE,"Room in Paris, France",138,4.94
139.108957,Entire home/apt,4,1,paris,weekday,34.77723926,FALSE,semi_professional,94,10,4.902005644,0.135179212,14.81030961,35.35763498,2.288,48.84567,suburban,FALSE,"Entire rental unit in Paris, France",34,4.74
195.6146892,Private room,2,1,paris,weekday,97.80734458,FALSE,semi_professional,60,10,1.449004333,0.011775934,38.25900279,84.72134561,2.33344,48.85381,near_center,FALSE,"Room in Paris, France",89,4.82
252.5864479,Entire home/apt,6,2,paris,weekday,42.09774132,FALSE,individual,91,9,2.6129861,0.209008059,13.80673424,43.15388407,2.36474,48.8787,near_center,FALSE,"Entire rental unit in Paris, France",211,4.85
202.8381023,Entire home/apt,4,2,paris,weekday,50.70952558,FALSE,semi_professional,87,8,4.386637561,0.269336299,13.24092656,33.38058852,2.30051,48.83737,suburban,FALSE,"Entire rental unit in Paris, France",51,4.78
387.1516451,Entire home/apt,4,2,paris,weekend,96.78791127,FALSE,semi_professional,100,10,0.292143796,0.149956079,34.0322927,63.56660519,2.3497,48.85826,city_center,FALSE,"Entire condo in Paris, France",19,5
106.4870911,Entire home/apt,2,1,paris,weekend,53.24354553,FALSE,individual,96,10,3.676073466,0.249134829,12.0472661,26.34766339,2.36156,48.88912,suburban,FALSE,"Entire rental unit in Paris, France",178,4.9
138.759437,Entire home/apt,2,1,paris,weekday,69.37971852,FALSE,semi_professional,100,9,5.50046381,0.0966013,11.4338362,27.18998509,2.28312,48.83822,outskirts,FALSE,"Entire rental unit in Paris, France",68,4.97
174.9930096,Entire home/apt,2,0,paris,weekend,87.4965048,FALSE,Professional,91,10,3.695368128,0.161437671,23.0447971,43.32000422,2.30921,48.8733,suburban,FALSE,"Hotel in Paris, France",434,4.93
347.5393793,Entire home/apt,6,2,paris,weekend,57.92322988,FALSE,semi_professional,100,10,1.434531495,0.147522426,22.37553353,53.29369802,2.34898,48.86923,near_center,FALSE,"Entire rental unit in Paris, France",2,
81.90418492,Private room,2,1,paris,weekday,40.95209246,TRUE,individual,97,10,4.409246374,0.128413896,13.70107774,38.14729739,2.32134,48.89039,suburban,FALSE,"Room in Paris, France",147,4.88
185.4786094,Entire home/apt,3,1,paris,weekend,61.82620313,TRUE,individual,98,10,4.272217093,0.292359513,23.91221704,32.20064426,2.29479,48.85279,suburban,FALSE,"Entire rental unit in Paris, France",31,5
115.8076242,Private room,2,1,paris,weekend,57.9038121,FALSE,Professional,89,10,2.178961143,0.112517653,15.48992408,34.28113342,2.351,48.837,near_center,FALSE,"Private room in rental unit in Paris, France",28,4.71
231.1492217,Shared room,2,1,paris,weekday,115.5746109,FALSE,semi_professional,100,9,0.255300355,0.261359811,42.58753915,71.60218413,2.34995,48.8552,city_center,FALSE,"Room in Paris, France",351,4.89
211.4595955,Entire home/apt,4,1,paris,weekday,52.86489887,FALSE,individual,100,10,2.471573903,0.375047027,11.64454995,37.73573307,2.38186,48.84538,near_center,FALSE,"Entire rental unit in Paris, France",22,4.82
191.1874359,Entire home/apt,2,1,paris,weekend,95.59371796,TRUE,semi_professional,100,10,1.870593281,0.161528204,18.20857419,47.45078355,2.3541,48.87337,near_center,FALSE,"Entire rental unit in Paris, France",20,4.9
158.978795,Entire home/apt,4,2,rome,weekday,39.74469876,FALSE,semi_professional,91,10,2.181895076,1.177821235,18.74540511,41.86094893,12.47782,41.89361,near_center,FALSE,"Entire condo in Rome, Italy",192,4.92
104.855867,Private room,3,1,rome,weekday,34.95195567,FALSE,semi_professional,93,9,0.339217057,0.207046509,11.97134384,27.97407796,12.49977,41.9033,city_center,FALSE,"Private room in serviced apartment in Rome, Italy",328,4.57
89.8931569,Entire home/apt,2,1,rome,weekend,44.94657845,FALSE,Professional,94,10,0.903720796,0.174729661,10.52423614,25.62957017,12.505,41.893,city_center,FALSE,"Entire vacation home in Rome, Italy",117,4.9
45.00502654,Private room,2,1,rome,weekend,22.50251327,FALSE,semi_professional,95,9,5.310736241,1.149802616,5.547377034,13.09860503,12.442,41.917,outskirts,FALSE,"Private room in rental unit in Rome, Italy",41,4.88
139.4571342,Entire home/apt,6,2,rome,weekday,23.2428557,TRUE,semi_professional,96,9,3.046605121,1.863310447,12.43480985,55.48576736,12.468,41.891,suburban,FALSE,"Entire condo in Rome, Italy",171,4.72
49.56397728,Private room,2,1,rome,weekday,24.78198864,FALSE,semi_professional,94,9,3.966913679,1.989931028,7.815785774,20.44832172,12.46061,41.88334,suburban,FALSE,"Room in Rome, Italy",199,4.71
144.1329811,Entire home/apt,4,1,rome,weekend,36.03324527,FALSE,Professional,100,10,2.887201439,1.36779557,12.76363058,39.84383069,12.47258,41.8873,near_center,FALSE,"Entire rental unit in Rome, Italy",34,4.88
100.5307086,Entire home/apt,2,1,rome,weekday,50.26535431,FALSE,Professional,88,10,2.961510185,1.514809897,12.38164655,50.90589571,12.471,41.888,near_center,FALSE,"Entire rental unit in Rome, Italy",124,4.82
91.99728801,Entire home/apt,3,1,rome,weekend,30.66576267,TRUE,individual,99,10,0.818019412,0.417142328,8.801325919,21.47661169,12.50899,41.8955,city_center,FALSE,"Entire rental unit in Rome, Italy",0,
69.20253431,Entire home/apt,6,2,rome,weekday,11.53375572,FALSE,Professional,96,10,5.793782314,2.959794738,4.428468575,12.25277379,12.447,41.869,outskirts,FALSE,"Entire rental unit in Rome, Italy",5,3.8
33.43230543,Private room,2,1,rome,weekday,16.71615271,FALSE,semi_professional,84,7,4.033264151,1.167140793,3.357498481,9.08595181,12.55057,41.90475,suburban,FALSE,"Room in Rome, Italy",41,4.76
63.35772567,Private room,3,1,rome,weekday,21.11924189,TRUE,Professional,80,8,4.240538529,0.470421792,8.955593671,21.57516366,12.45323,41.91166,suburban,FALSE,"Private room in bed and breakfast in Rome, Italy",6,5
138.4050686,Entire home/apt,5,1,rome,weekday,27.68101372,TRUE,Professional,93,10,1.806823638,0.640238295,20.77093283,31.38162481,12.484,41.892,near_center,FALSE,"Entire condo in Rome, Italy",251,4.81
109.4148178,Entire home/apt,3,1,rome,weekday,36.47160592,TRUE,individual,98,10,2.887485928,1.244161019,15.82816834,38.57263914,12.46746,41.9004,near_center,FALSE,"Entire rental unit in Rome, Italy",51,4.96
74.93044678,Entire home/apt,2,0,rome,weekend,37.46522339,TRUE,semi_professional,97,10,2.415323544,0.284852294,5.019975715,13.70247473,12.52819,41.89102,near_center,FALSE,"Bed and breakfast in Rome, Italy",124,4.85
263.9515582,Entire home/apt,4,2,rome,weekday,65.98788956,FALSE,semi_professional,100,10,2.766723549,1.324505177,16.99403874,43.15156606,12.46894,41.89981,near_center,FALSE,"Entire vacation home in Rome, Italy",61,4.95
108.3627522,Entire home/apt,6,2,rome,weekday,18.0604587,TRUE,semi_professional,97,10,2.162818808,0.904274738,30.90505433,64.58301227,12.47621,41.90004,near_center,FALSE,"Entire condo in Rome, Italy",84,5
63.47462184,Private room,3,1,rome,weekday,21.15820728,TRUE,semi_professional,97,10,4.313671661,1.29938677,6.200412285,15.58903468,12.45833,41.92165,suburban,FALSE,"Private room in serviced apartment in Rome, Italy",34,4.82
148.5750357,Entire home/apt,4,1,rome,weekday,37.14375891,FALSE,Professional,95,9,2.433390526,1.472110114,18.41296627,48.34393429,12.474,41.895,near_center,FALSE,"Entire home in Rome, Italy",7,5
107.1937905,Entire home/apt,4,1,rome,weekday,26.79844762,TRUE,individual,100,10,2.767968224,1.609358235,15.91099302,42.89541675,12.46955,41.89596,near_center,FALSE,"Entire rental unit in Rome, Italy",29,5
95.73796554,Entire home/apt,4,2,rome,weekday,23.93449138,FALSE,Professional,90,9,0.53197093,0.406396519,11.14331458,29.24621841,12.499,41.905,city_center,FALSE,"Entire rental unit in Rome, Italy",5,4.8
52.95396629,Private room,3,1,rome,weekday,17.6513221,FALSE,Professional,94,10,2.622019305,0.296409845,4.755143396,13.37212144,12.53058,41.89043,near_center,FALSE,"Tiny home in Rome, Italy",42,4.67
62.30566011,Private room,2,1,rome,weekday,31.15283006,FALSE,Professional,90,10,1.893423583,0.868993008,10.71790691,19.85134064,12.499,41.884,near_center,FALSE,"Room in Rome, Italy",241,4.93
102.5179436,Private room,2,1,rome,weekend,51.25897178,FALSE,semi_professional,91,9,3.310443753,0.299371111,10.67749664,28.0484087,12.46404,41.90944,suburban,FALSE,"Private room in rental unit in Rome, Italy",2,5
116.4285881,Entire home/apt,3,1,rome,weekday,38.80952938,FALSE,Professional,96,9,2.629156104,1.432127833,20.1216082,53.73388415,12.47096,41.89716,near_center,FALSE,"Entire rental unit in Rome, Italy",29,5
115.2596264,Private room,3,1,rome,weekday,38.41987547,FALSE,semi_professional,100,10,1.157005332,0.747591112,9.02741505,24.6867268,12.499,41.911,near_center,FALSE,"Room in boutique hotel in Rome, Italy",480,4.49
76.68388937,Private room,3,1,rome,weekday,25.56129646,FALSE,Professional,90,9,3.70075656,0.098433814,10.99354771,27.94208275,12.459,41.909,suburban,FALSE,"Private room in rental unit in Rome, Italy",36,4.89
70.83908073,Private room,2,1,rome,weekday,35.41954036,FALSE,individual,99,10,3.15988165,0.579026072,4.127990103,11.50821742,12.53858,41.89237,suburban,FALSE,"Private room in rental unit in Rome, Italy",19,4.79
114.0906647,Entire home/apt,4,1,rome,weekend,28.52266617,TRUE,individual,97,10,1.011568431,0.201837784,10.4713891,24.24657885,12.505,41.892,near_center,FALSE,"Entire condo in Rome, Italy",341,4.95
132.9109485,Entire home/apt,3,1,rome,weekend,44.3036495,TRUE,individual,96,9,2.976743662,1.754158912,12.82066739,90.5348262,12.46916,41.89053,near_center,FALSE,"Entire rental unit in Rome, Italy",10,5
123.9099432,Entire home/apt,4,2,rome,weekday,30.9774858,FALSE,individual,94,10,2.739455172,1.416535809,13.46156742,58.05703802,12.47298,41.88947,near_center,FALSE,"Entire rental unit in Rome, Italy",34,5
66.28012999,Private room,2,1,rome,weekend,33.14006499,TRUE,semi_professional,91,10,4.69553364,0.280801552,8.034730881,17.27384569,12.447,41.91,suburban,FALSE,"Room in Rome, Italy",14,5
75.98251233,Entire home/apt,4,1,rome,weekday,18.99562808,FALSE,Professional,87,9,4.234612083,2.36167744,4.753662282,11.79863292,12.477,41.934,suburban,FALSE,"Entire vacation home in Rome, Italy",31,4.94
66.28012999,Entire home/apt,2,1,rome,weekday,33.14006499,FALSE,Professional,91,9,2.654194212,0.162888273,4.769806233,14.96724542,12.53,41.889,near_center,FALSE,"Entire rental unit in Rome, Italy",432,4.91
85.21730999,Entire home/apt,4,2,rome,weekday,21.3043275,TRUE,individual,96,9,2.941360184,0.557384041,4.38565945,12.26228749,12.53461,41.89008,near_center,FALSE,"Entire rental unit in Rome, Italy",7,5
108.3627522,Entire home/apt,2,1,rome,weekday,54.1813761,TRUE,semi_professional,100,10,0.384011775,0.274348679,11.09448228,28.6392741,12.50028,41.904,city_center,FALSE,"Hotel in Rome, Italy",3,5
115.2596264,Entire home/apt,5,2,rome,weekend,23.05192528,FALSE,Professional,93,10,2.560875935,0.383318662,6.230830867,15.48462213,12.512,41.879,near_center,FALSE,"Entire rental unit in Rome, Italy",62,4.94
80.77525542,Private room,3,1,rome,weekday,26.92508514,FALSE,Professional,93,9,0.772177783,0.23773346,12.84571087,28.00361509,12.50138,41.89395,city_center,FALSE,"Private room in rental unit in Rome, Italy",72,4.82
236.3640614,Entire home/apt,4,1,rome,weekend,59.09101536,FALSE,semi_professional,100,10,1.428346343,0.272639171,17.91202847,36.57064208,12.48592,41.90494,near_center,FALSE,"Entire condo in Rome, Italy",134,4.85
92.81556122,Private room,2,1,rome,weekday,46.40778061,TRUE,Professional,96,10,1.024100719,0.229191297,16.99727088,34.21049973,12.49,41.902,near_center,FALSE,"Private room in bed and breakfast in Rome, Italy",0,
73.17700418,Private room,2,1,rome,weekend,36.58850209,FALSE,Professional,96,10,3.083717813,0.926230111,10.25671725,27.1971362,12.475,41.882,suburban,FALSE,"Room in Rome, Italy",166,4.61
109.4148178,Entire home/apt,4,1,rome,weekday,27.35370444,TRUE,semi_professional,96,10,4.084388874,0.896261712,6.235300408,16.9417589,12.47341,41.87108,suburban,FALSE,"Entire home in Rome, Italy",216,4.69
301.1245412,Entire home/apt,6,3,rome,weekend,50.18742353,TRUE,semi_professional,98,10,1.604752182,0.816892377,24.98552602,38.63978771,12.48335,41.89781,near_center,FALSE,"Entire rental unit in Rome, Italy",112,4.87
55.87637061,Private room,2,1,rome,weekday,27.9381853,TRUE,semi_professional,95,10,2.67832783,0.772577871,6.458119814,15.67718661,12.50772,41.87711,near_center,FALSE,"Private room in rental unit in Rome, Italy",3,5
69.20253431,Private room,2,1,rome,weekday,34.60126715,FALSE,individual,89,9,0.730567961,0.43368986,14.90318604,29.18842627,12.49883,41.89481,city_center,FALSE,"Room in boutique hotel in Rome, Italy",296,4.93
59.96773666,Entire home/apt,2,1,rome,weekday,29.98386833,FALSE,individual,100,10,5.904779115,0.808528678,2.558911247,7.337112801,12.57122,41.88784,outskirts,FALSE,"Entire rental unit in Rome, Italy",12,5
80.77525542,Entire home/apt,4,1,rome,weekend,20.19381385,FALSE,individual,93,9,4.156700993,1.1069863,9.722225424,19.88005371,12.45257,41.89611,suburban,FALSE,"Entire condo in Rome, Italy",45,4.96
96.79003109,Entire home/apt,4,1,rome,weekday,24.19750777,FALSE,semi_professional,80,8,5.433241332,2.667649436,4.791055648,13.13894409,12.45089,41.87055,outskirts,FALSE,"Entire rental unit in Rome, Italy",41,5
116.311692,Entire home/apt,4,1,rome,weekend,29.07792299,FALSE,individual,100,10,1.265251834,1.136006695,6.64562854,18.06864652,12.517,41.898,near_center,FALSE,"Entire condo in Rome, Italy",143,4.76
86.97075258,Private room,2,1,rome,weekend,43.48537629,TRUE,Professional,93,9,0.208843717,0.305397496,12.07662908,28.1284468,12.502,41.899,city_center,FALSE,"Room in Rome, Italy",28,5
84.61304724,Entire home/apt,2,1,vienna,weekday,42.30652362,TRUE,individual,99,10,4.557825741,0.258470313,4.982827355,2.263061001,16.31276,48.21344,suburban,FALSE,"Entire rental unit in Vienna, Austria",28,4.89
171.6803403,Entire home/apt,4,1,vienna,weekday,42.92008508,TRUE,Professional,98,10,1.300237438,0.369009643,15.20968815,7.965517977,16.36597,48.19802,near_center,FALSE,"Entire rental unit in Vienna, Austria",573,4.91
63.81039198,Private room,2,1,vienna,weekday,31.90519599,FALSE,Professional,93,9,1.653938257,0.35632237,11.74255481,5.833140092,16.35238,48.21289,near_center,FALSE,"Room in Vienna, Austria",27,4.89
169.1092256,Entire home/apt,4,1,vienna,weekday,42.27730641,FALSE,Professional,96,10,1.123322676,0.079410555,13.71145522,6.960631698,16.36272,48.2155,near_center,FALSE,"Entire rental unit in Vienna, Austria",76,4.8
59.71998224,Entire home/apt,4,1,vienna,weekend,14.92999556,FALSE,individual,100,10,4.13427324,1.5626128,5.309374682,2.2732562,16.35711,48.17302,suburban,FALSE,"Entire rental unit in Vienna, Austria",81,4.75
164.6682093,Entire home/apt,4,2,vienna,weekday,41.16705233,TRUE,individual,97,10,1.857473424,0.362714048,11.62307846,6.008147894,16.3611,48.19408,near_center,FALSE,"Entire rental unit in Vienna, Austria",226,4.45
125.1665381,Entire home/apt,4,1,vienna,weekend,31.29163453,FALSE,Professional,95,10,2.345696483,0.362005718,7.297861476,3.455528409,16.39818,48.22182,near_center,FALSE,"Entire rental unit in Vienna, Austria",47,4.23
97.35175186,Entire home/apt,2,1,vienna,weekend,48.67587593,FALSE,individual,96,9,1.679552654,0.173381964,11.64637647,5.994944605,16.36788,48.19392,near_center,FALSE,"Entire rental unit in Vienna, Austria",175,4.97
121.1929972,Entire home/apt,2,1,vienna,weekend,60.59649861,FALSE,Professional,94,9,2.138599786,0.310056932,8.251130162,3.759196967,16.39625,48.22045,near_center,FALSE,"Entire rental unit in Vienna, Austria",60,4.8
141.9956525,Entire home/apt,2,1,vienna,weekend,70.99782624,FALSE,individual,100,10,2.301893539,0.304122776,9.224422349,4.81669373,16.35765,48.1908,near_center,FALSE,"Hotel in Vienna, Austria",56,4.89
56.79826099,Private room,2,1,vienna,weekend,28.3991305,FALSE,individual,96,9,2.541885009,0.435802521,8.808422661,5.328061952,16.34862,48.19295,near_center,FALSE,"Room in Vienna, Austria",57,4.86
111.8434892,Entire home/apt,4,1,vienna,weekend,27.96087231,FALSE,semi_professional,96,9,1.294740534,0.218385704,9.6372333,5.333024552,16.385,48.21737,near_center,FALSE,"Entire rental unit in Vienna, Austria",41,4.9
75.26353926,Entire home/apt,4,1,vienna,weekend,18.81588481,FALSE,individual,88,9,3.957155193,0.232624533,5.181079885,2.306329429,16.37551,48.17295,suburban,FALSE,"Entire rental unit in Vienna, Austria",26,4.88
64.86221163,Private room,2,1,vienna,weekend,32.43110581,TRUE,individual,96,9,2.546841581,0.233577093,8.915836411,4.873605313,16.346,48.195,near_center,FALSE,"Room in hotel in Vienna, Austria",28,4.43
70.47191642,Entire home/apt,4,0,vienna,weekend,17.6179791,FALSE,Professional,86,9,2.677183393,0.211928179,7.373055029,3.789811736,16.33835,48.21332,near_center,FALSE,"Entire rental unit in Vienna, Austria",98,4.54
115.933899,Entire home/apt,2,1,vienna,weekday,57.96694949,FALSE,Professional,90,9,1.406882736,0.644071325,10.62575619,5.140080745,16.39259,48.20882,near_center,FALSE,"Entire rental unit in Vienna, Austria",43,4.86
110.0904565,Entire home/apt,4,2,vienna,weekday,27.52261412,FALSE,semi_professional,97,10,6.44211316,0.813263839,9.142171415,1.645527779,16.29652,48.1821,outskirts,FALSE,"Entire rental unit in Vienna, Austria",94,4.99
64.97908048,Private room,2,1,vienna,weekday,32.48954024,TRUE,individual,100,10,1.997241632,0.377023603,10.76961843,5.831823369,16.35937,48.19331,near_center,FALSE,"Room in Vienna, Austria",162,4.62
81.10698175,Entire home/apt,3,1,vienna,weekday,27.03566058,FALSE,individual,100,10,4.562743594,0.209771412,10.24842966,2.401196867,16.32148,48.1869,suburban,FALSE,"Entire condo in Vienna, Austria",70,4.76
93.96255522,Entire home/apt,4,1,vienna,weekend,23.49063881,FALSE,Professional,86,8,2.787392806,0.257397497,6.057101474,3.135436398,16.352,48.229,near_center,FALSE,"Entire rental unit in Vienna, Austria",72,4.78
182.6660122,Entire home/apt,4,1,vienna,weekday,45.66650305,FALSE,semi_professional,98,10,2.271825682,1.144936486,8.99048165,3.66141492,16.38812,48.19052,near_center,FALSE,"Entire rental unit in Vienna, Austria",8,4.63
55.74644134,Entire home/apt,2,0,vienna,weekday,27.87322067,FALSE,Professional,82,8,2.682978994,0.104979817,7.469557683,3.762328285,16.3379,48.21187,near_center,FALSE,"Entire rental unit in Vienna, Austria",34,4.32
101.4421616,Entire home/apt,4,2,vienna,weekend,25.3605404,TRUE,semi_professional,98,10,3.279354273,0.629597362,6.711432815,3.130960603,16.32957,48.20723,suburban,FALSE,"Entire rental unit in Vienna, Austria",362,4.93
127.0364397,Entire home/apt,2,1,vienna,weekday,63.51821985,TRUE,individual,95,10,1.579161212,0.140484926,12.29655424,6.3460647,16.36802,48.19483,near_center,FALSE,"Entire rental unit in Vienna, Austria",319,4.65
63.81039198,Private room,2,1,vienna,weekday,31.90519599,FALSE,semi_professional,96,9,1.443393618,0.163321326,13.25904052,7.270085304,16.36877,48.19596,near_center,FALSE,"Private room in rental unit in Vienna, Austria",4,5
127.5039151,Entire home/apt,4,2,vienna,weekend,31.87597878,TRUE,semi_professional,99,10,1.481705239,0.232863082,8.763513286,4.740852679,16.38342,48.22015,near_center,FALSE,"Entire rental unit in Vienna, Austria",16,4.56
61.35614613,Entire home/apt,3,1,vienna,weekday,20.45204871,FALSE,individual,81,8,4.111163516,1.238678555,4.996609583,2.329252393,16.32121,48.22031,suburban,FALSE,"Entire rental unit in Vienna, Austria",5,5
86.95042423,Entire home/apt,4,2,vienna,weekend,21.73760606,FALSE,semi_professional,92,10,6.415489738,0.827437224,9.548720255,1.67379777,16.297,48.182,outskirts,FALSE,"Entire rental unit in Vienna, Austria",94,4.99
91.50830938,Private room,3,1,vienna,weekday,30.50276979,FALSE,Professional,93,9,2.371891853,0.050773874,9.590547362,5.384876675,16.34649,48.19733,near_center,FALSE,"Room in hotel in Vienna, Austria",5,4.2
122.94603,Entire home/apt,3,1,vienna,weekend,40.98200999,TRUE,individual,95,10,1.615304639,0.590453988,10.76257875,5.318000885,16.356,48.217,near_center,FALSE,"Entire rental unit in Vienna, Austria",28,4.79
71.40686721,Entire home/apt,4,1,vienna,weekday,17.8517168,FALSE,individual,93,10,5.259133946,0.878339851,3.313497749,1.608971443,16.40748,48.25009,outskirts,FALSE,"Entire rental unit in Vienna, Austria",262,4.8
95.13124372,Entire home/apt,2,1,vienna,weekday,47.56562186,FALSE,Professional,87,7,3.616682251,0.504661302,6.772341692,2.847349574,16.34155,48.18408,suburban,FALSE,"Entire rental unit in Vienna, Austria",82,4.9
78.8864736,Entire home/apt,4,1,vienna,weekday,19.7216184,FALSE,individual,100,10,2.461604866,0.36183815,8.707794866,4.740367966,16.34123,48.20401,near_center,FALSE,"Entire rental unit in Vienna, Austria",68,4.47
142.6968656,Entire home/apt,4,1,vienna,weekday,35.67421639,TRUE,semi_professional,96,10,0.788598304,0.356433023,12.69335203,7.459346169,16.378,48.215,city_center,FALSE,"Entire rental unit in Vienna, Austria",0,
131.0099806,Entire home/apt,4,1,vienna,weekday,32.75249515,TRUE,Professional,100,10,2.136429084,0.947263553,8.751892282,3.825924167,16.38984,48.19264,near_center,FALSE,"Room in Vienna, Austria",55,4.45
91.50830938,Entire home/apt,3,1,vienna,weekend,30.50276979,FALSE,individual,100,10,2.442958741,0.212357923,8.474773587,4.515580154,16.34082,48.20749,near_center,FALSE,"Entire condo in Vienna, Austria",306,4.81
131.1268494,Entire home/apt,2,1,vienna,weekday,65.56342472,FALSE,individual,88,9,1.341092217,0.12059891,18.84564519,9.119674882,16.35651,48.20477,near_center,FALSE,"Room in serviced apartment in Vienna, Austria",8,5
119.4399645,Entire home/apt,4,1,vienna,weekday,29.85999112,TRUE,semi_professional,96,10,2.498496631,0.346190783,8.812260912,4.753545681,16.34189,48.20117,near_center,FALSE,"Entire rental unit in Vienna, Austria",8,5
